HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gid,Input.number,Input.side,Answer:TP,Answer.distro,Answer.long,Answer.medium,Answer.player,Answer.short,Approve,Reject
3XD2A6FGFMTT4XMNOPDO8IJFOE2S9R,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:57 GMT 2014,2,BatchId:1481630;,3600,604800,Wed Apr 23 01:18:00 GMT 2014,,,3PPTZCWALQJZKSNHQMNKFQ1QXU0ZQ9,ARXQ6JB64AUJE,Submitted,Wed Apr 09 05:46:19 GMT 2014,Wed Apr 09 05:48:17 GMT 2014,Tue Apr 15 22:48:17 PDT 2014,,,,118,81% (135/166),81% (135/166),75% (89/119),2011751,Eighth,Home (left),93:56:00,"2,2,4,4,9,12,1,0,14,6,3,4,4,1","2,6","45,58",28,"19,21",x,
34D9ZRXCYQT79GWSGVRO4DUZUWKSA6,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:57 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:57 GMT 2014,,,3SPJ0334212ITF9ZZA1S4IG2DYDYJL,ARXQ6JB64AUJE,Submitted,Sat Apr 05 07:03:10 GMT 2014,Sat Apr 05 07:06:25 GMT 2014,Sat Apr 12 00:06:25 PDT 2014,,,,195,81% (135/166),81% (135/166),75% (89/119),2011751,Ninth,Home (left),70:40:00,"0,2,5,3,2,2,1,7,0,0,3,0,0,1","3,3","19,23",39,"4,12",x,
3XWUWJ18TKP7322UB53FJFOHMWXUU0,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:57 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:57 GMT 2014,,,3R3YRB5GRF2QBDMQV3RQ8Y76RN8UA3,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 06:28:25 GMT 2014,Sat Apr 05 06:30:13 GMT 2014,Fri Apr 11 23:30:13 PDT 2014,,,,108,95% (37/39),95% (37/39),95% (37/39),2011751,Tenth,Home (left),46:58:00,"0,4,2,1,0,3,10,9,2,0,5,0,0,0","9,11","23,28",44,"4,5",x,
3PN6H8C9R3P17RDAJ5WZ9E8ZTTBDAY,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:57 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:57 GMT 2014,,,3A4NIXBJ76YOUO8LJSPUQ26N8D4MLL,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 06:40:18 GMT 2014,Sat Apr 05 06:42:10 GMT 2014,Fri Apr 11 23:42:10 PDT 2014,,,,112,95% (37/39),95% (37/39),95% (37/39),2011751,Eleventh,Home (left),93:56:00,"0,6,5,7,2,4,3,8,9,4,0,2,1,1","11,12","36,45",70,"5,6",x,
3N3WJQXELRPV006YJ718M9X6QEL2LW,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:57 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:57 GMT 2014,,,3U84XHCDICCSVN0JSPG7CN0L1VI4ZI,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:08:48 GMT 2014,Sat Apr 05 02:10:05 GMT 2014,Fri Apr 11 19:10:05 PDT 2014,,,,77,78% (14/18),78% (14/18),78% (14/18),2011751,First,Away (right),93:56:00,"0,1,3,2,0,0,0,2,3,3,1,0,1,0","9,31","5,7",1,"2,2",x,
36D1BWBEHM0F6IOJJJ2NMMCVQJB2MY,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:58 GMT 2014,,,34T446B1C0DYO678HA9XPM9NB1S0CB,ATN5M0LQEEYGU,Submitted,Sat Apr 05 08:21:19 GMT 2014,Sat Apr 05 08:23:20 GMT 2014,Sat Apr 12 01:23:20 PDT 2014,,,,121,96% (55/57),96% (55/57),96% (55/57),2011751,Second,Away (right),93:56:00,"0,0,5,2,9,2,2,1,1,7,2,2,0,0","3,3","20,29",7,"10,11",x,
3PUV2Q8SV336Q1I2PJWV4PS5BBWDBT,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:58 GMT 2014,,,3Y5140Z9DXFSPQXSQ5K9FQ8QWEJPI4,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 05:15:52 GMT 2014,Sat Apr 05 05:18:42 GMT 2014,Fri Apr 11 22:18:42 PDT 2014,,,,170,95% (37/39),95% (37/39),95% (37/39),2011751,Third,Away (right),93:56:00,"5,5,0,1,8,0,5,5,3,1,3,1,0,0","6,11","26,39",8,"5,6",x,
386T3MLZLMUTPJJ1AVOQYGIL9G208O,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:58 GMT 2014,,,38YMOXR4MUY2GFZS0QPFAHQHGKVW6G,ARXQ6JB64AUJE,Submitted,Sat Apr 05 08:55:29 GMT 2014,Sat Apr 05 08:58:28 GMT 2014,Sat Apr 12 01:58:28 PDT 2014,,,,179,81% (135/166),81% (135/166),75% (89/119),2011751,Fourth,Away (right),76:34:00,"0,4,2,0,2,0,1,1,0,0,0, 4,0,0","0,1","7,16",9,"7,8",x,
3UDTAB6HH5YT3O2BFNU4YCDWTMK09D,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:58 GMT 2014,,,3DZQRBDBSLEACFV1XJHG6PBC0GU3SZ,A1MQS6VU9GP4ZE,Submitted,Sat Apr 05 05:41:36 GMT 2014,Sat Apr 05 05:44:04 GMT 2014,Fri Apr 11 22:44:04 PDT 2014,,,,148,0% (0/0),0% (0/0),0% (0/0),2011751,Fifth,Away (right),93:56:00,"0,6,12,2,0,2,10,2,7,8,0,4,2,1","9,12","32,44",10,"15,20",x,
3UY4PIS8QQKEZFRNCGH9UIRQ336N11,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,2,BatchId:1481630;,3600,604800,Wed Apr 23 17:15:26 GMT 2014,,,3OSWBBLG1EWGQOJXKITFI6EG7JCXDD,A9TF8BBJ4KOPY,Submitted,Thu Apr 10 13:44:43 GMT 2014,Thu Apr 10 13:51:11 GMT 2014,Thu Apr 17 06:51:11 PDT 2014,,,,388,70% (7/10),70% (7/10),70% (7/10),2011751,Sixth,Away (right),27:25:00,"1,0,0,1,0,0,0,0,1,0,2,0,0,0","0,0","5,8",14,"0,2",x,
3JYPJ2TAYH75SFX8ZU9MN90F4SRFPR,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,2,BatchId:1481630;,3600,604800,Wed Apr 23 01:18:03 GMT 2014,,,3MTMREQS4VH33HBVQ36RQMS3CAAAWN,ARXQ6JB64AUJE,Submitted,Wed Apr 09 05:26:45 GMT 2014,Wed Apr 09 05:29:14 GMT 2014,Tue Apr 15 22:29:14 PDT 2014,,,,149,81% (135/166),81% (135/166),75% (89/119),2011751,Seventh,Away (right),93:56:00,"0,6,7,3,9,0,0,6,0,0,1,4,0,0","0,0","23,28",16,"13,18",x,
3L4YG5VW9MRZ5YGM3FN1ZFG5EW8DD0,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:58 GMT 2014,,,3X4MXAO0BGNV2YXCSESDLCHDC77RW7,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:35:50 GMT 2014,Sat Apr 05 06:38:32 GMT 2014,Fri Apr 11 23:38:32 PDT 2014,,,,162,81% (135/166),81% (135/166),75% (89/119),2011751,Eighth,Away (right),86:37:00,"0,1,4,1,5,0,4,0,1,2,0,2,0,0","1,2","14,19",19,"5,7",x,
366FYU4PTFOCBA0WRRK89ATGYH5KEC,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:58 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:58 GMT 2014,,,37UEWGM5HT721XH9VQ3SSMRJGUY1RI,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:47:18 GMT 2014,Sat Apr 05 06:50:11 GMT 2014,Fri Apr 11 23:50:11 PDT 2014,,,,173,81% (135/166),81% (135/166),75% (89/119),2011751,Ninth,Away (right),93:56:00,"2,2,8,0,2,1,3,2,0,0,4,0,0,0","0,5","21,23",21,"3,3",x,
3GITHABACXKLO09JVKHNZ11VV9L2NY,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:59 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:59 GMT 2014,,,3BC8WZX3V3VQU2GQTKI7YD9WKSSRR4,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:32:51 GMT 2014,Sat Apr 05 06:35:49 GMT 2014,Fri Apr 11 23:35:49 PDT 2014,,,,178,81% (135/166),81% (135/166),75% (89/119),2011751,Tenth,Away (right),93:56:00,"2,8,0,4,11,1,5,0,1,0,2,7,0, 1","7,7","20,25",27,"15,18",x,
3SSN80MU8BNLHARDMWA0XZENENGXKY,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:59 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:59 GMT 2014,,,3GA6AFUKOONLM6HLMP5H2B4AR5KH3Z,ATN5M0LQEEYGU,Submitted,Sat Apr 05 11:05:27 GMT 2014,Sat Apr 05 11:08:12 GMT 2014,Sat Apr 12 04:08:12 PDT 2014,,,,165,96% (55/57),96% (55/57),96% (55/57),2011751,Eleventh,Away (right),93:56:00,"1,1,1,0,1,0,1,0,6,2,0,0,0,0","2,5","9,21",28,"2,4",x,
341YLJU21HYTAZYSY44VUT5E9AR2II,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,39K0FND3AHE7Y5HHM104HOQCE1BMA9,ARXQ6JB64AUJE,Submitted,Sat Apr 05 12:32:48 GMT 2014,Sat Apr 05 12:34:21 GMT 2014,Sat Apr 12 05:34:21 PDT 2014,,,,93,81% (135/166),81% (135/166),75% (89/119),2011750,First,Home (left),92:24:00,"0,6,2,1,1,2,2,0,2,2,0,0,0,1","9,22","9,10",1,"1,2",x,
3W0XM68YZOUDR96KF3PT2QAM9811KA,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,33L7PJKHCGXXSCEMY0H27BF9IL0T86,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 06:30:14 GMT 2014,Sat Apr 05 06:32:08 GMT 2014,Fri Apr 11 23:32:08 PDT 2014,,,,114,95% (37/39),95% (37/39),95% (37/39),2011750,Second,Home (left),92:24:00,"8,0,1,0,8,7,5,4,2,1,4,1,0,2","7,10","29,34",5,"7,9",x,
3VMHWJRYHUFA1OZZLLJ3HMMI6RZXFW,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,30LSNF239UUWXJWMO79XJD0XL36I2N,A248D5XVN1YGCZ,Submitted,Fri Apr 04 21:27:07 GMT 2014,Fri Apr 04 21:28:06 GMT 2014,Fri Apr 11 14:28:06 PDT 2014,,,,59,50% (3/6),50% (3/6),50% (3/6),2011750,Third,Home (left),92:24:00,"0,4,0,1,2,3,7,2,2,7,3,0,0,0","4,5","19,30",14,"8,10",x,
3ULIZ0H1V94A9QLH8GLN01R4CI751U,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,3A4NIXBJ76YOUO8LJSPUQ26N8D2LMI,ARXQ6JB64AUJE,Submitted,Sat Apr 05 05:53:57 GMT 2014,Sat Apr 05 06:10:13 GMT 2014,Fri Apr 11 23:10:13 PDT 2014,,,,976,81% (135/166),81% (135/166),75% (89/119),2011750,Fourth,Home (left),92:24:00,"2,2,2,0,3,0,6,5,2,3,3,0,3,1","4,6","18,22",15,"10,14",x,
3EFNPKWBMRN7OMDVYETU7ZAATUA03W,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,3018Q3ZVOIPYVLU9R9WL3NKMKNGRA6,A248D5XVN1YGCZ,Submitted,Fri Apr 04 21:26:02 GMT 2014,Fri Apr 04 21:27:06 GMT 2014,Fri Apr 11 14:27:06 PDT 2014,,,,64,50% (3/6),50% (3/6),50% (3/6),2011750,Fifth,Home (left),55:10:00,"6,7,3,2,0,3,10,0,3,2,0,0,0,0","4,6","26,31",16,"6,7",x,
37VUR2VJ69OV8BUWNQ8VE7XE4ZSC18,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,3Y5140Z9DXFSPQXSQ5K9FQ8QWENPI8,ARXQ6JB64AUJE,Submitted,Sat Apr 05 08:16:08 GMT 2014,Sat Apr 05 08:18:54 GMT 2014,Sat Apr 12 01:18:54 PDT 2014,,,,166,81% (135/166),81% (135/166),75% (89/119),2011750,Sixth,Home (left),76:56:00,"2,8,2,0,1,0,5,4,4,5,5,0,1,0","3,6","26,28",19,"10,15",x,
3TFJJUELSGO2XWCS6U89JQ7JW56C2P,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:54 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:54 GMT 2014,,,3H7Z272LX76UFR5YB8HM760IDIGLPH,ARXQ6JB64AUJE,Submitted,Sat Apr 05 08:03:21 GMT 2014,Sat Apr 05 08:06:57 GMT 2014,Sat Apr 12 01:06:57 PDT 2014,,,,216,81% (135/166),81% (135/166),75% (89/119),2011750,Seventh,Home (left),92:24:00,"2,5,4,2,11,4,0,6,8,5,8,2,1,0","7,10","41,45",20,"10,11",x,
3CVDZS288GZZ7C0V7EHU656KZNGFMV,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,2,BatchId:1481630;,3600,604800,Tue Apr 22 02:09:01 GMT 2014,,,3GDTJDAPVUATFHO2P3GQLXKHOITM8X,ARXQ6JB64AUJE,Submitted,Tue Apr 08 05:18:12 GMT 2014,Tue Apr 08 05:21:02 GMT 2014,Mon Apr 14 22:21:02 PDT 2014,,,,170,81% (135/166),81% (135/166),75% (89/119),2011750,Eighth,Home (left),92:24:00,"1,1,8,3,4,2,9,0,4,4,6,0,8,1","6,7","31,38",21,"14,17",x,
337F8MIIMYCS6IWZYSYDH42G7U604H,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,2,BatchId:1481630;,3600,604800,Wed Apr 23 01:18:00 GMT 2014,,,3GU1KF0O4I0I2IJMKVSST34D1VRPB1,ARXQ6JB64AUJE,Submitted,Wed Apr 09 05:20:33 GMT 2014,Wed Apr 09 05:23:53 GMT 2014,Tue Apr 15 22:23:53 PDT 2014,,,,200,81% (135/166),81% (135/166),75% (89/119),2011750,Ninth,Home (left),70:19:00,"0,1,2,2,1,4,4,8,0,0,0,0,0,0","1,2","14,18",22,"7,10",x,
34F34TZU7VYP5AIYGMPV6UKEMPG2JU,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:55 GMT 2014,,,3WETL7AQWT796DXQLN48DE1KMWN35Y,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:21:10 GMT 2014,Sat Apr 05 06:24:34 GMT 2014,Fri Apr 11 23:24:34 PDT 2014,,,,204,81% (135/166),81% (135/166),75% (89/119),2011750,Tenth,Home (left),92:24:00,"0,0,7,3,0,4,1,2,2,0,4,0,0,0","2,4","12,18",30,"9,12",x,
3GONHBMNHUX5CTRV8QB19XM2BS9MZP,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:55 GMT 2014,,,32EYX73OY08IAU87XEDC3OWGRRZRUB,ARXQ6JB64AUJE,Submitted,Sat Apr 05 08:53:20 GMT 2014,Sat Apr 05 08:55:28 GMT 2014,Sat Apr 12 01:55:28 PDT 2014,,,,128,81% (135/166),81% (135/166),75% (89/119),2011750,Eleventh,Home (left),92:24:00,"0,4,6,3,4,1,5,9,2,1,0,1,3,2","3,5","29,33",34,"9,13",x,
3RQVKZ7ZRJIWLFHWFD0Y34F5VUF72R,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,2,BatchId:1481630;,3600,604800,Wed Apr 23 17:15:25 GMT 2014,,,3SB4CE2TJVUISHGL082DS56AMFLXAF,ARXQ6JB64AUJE,Submitted,Thu Apr 10 04:07:11 GMT 2014,Thu Apr 10 04:11:01 GMT 2014,Wed Apr 16 21:11:01 PDT 2014,,,,230,81% (135/166),81% (135/166),75% (89/119),2011750,First,Away (right),92:24:00,"0,6,1,0,1,0,3,4,0,0,0,1,0,0","7,14","9,9",21,"0,0",x,
32LAQ1JNT8OS3PN5B0D5EJ2F3IQUT9,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:55 GMT 2014,,,35LDD5557A3DAIQ3YSDTB2T8JD0KMH,ARXQ6JB64AUJE,Submitted,Sat Apr 05 07:35:12 GMT 2014,Sat Apr 05 07:37:36 GMT 2014,Sat Apr 12 00:37:36 PDT 2014,,,,144,81% (135/166),81% (135/166),75% (89/119),2011750,Second,Away (right),92:24:00,"3,0,2,12,17,2,8,16,3,2,0,1,4,0","12,18","52,55",4,"6,8",x,
3R5LWXWHRZ7GFOVUW5PLZ7MU76ZXGV,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:55 GMT 2014,,,3WS1NTTKEYB5RIRI8CZYXSUQ8EK0FM,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 08:26:05 GMT 2014,Sat Apr 05 08:27:21 GMT 2014,Sat Apr 12 01:27:21 PDT 2014,,,,76,95% (37/39),95% (37/39),95% (37/39),2011750,Third,Away (right),92:24:00,"0,0,0,1,2,0,1,2,1,3,1,1,0,1","2,3","7,11",9,"4,7",x,
3VZYA8PITNXA210ZCXHNMW8U7Q105M,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:55 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:55 GMT 2014,,,3SNLUL3WO4M77WDUSUGGHCNHLZXULB,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:11:43 GMT 2014,Sat Apr 05 02:13:11 GMT 2014,Fri Apr 11 19:13:11 PDT 2014,,,,88,78% (14/18),78% (14/18),78% (14/18),2011750,Fourth,Away (right),92:24:00,"0,8,1,0,8,3,6,5,3,4,4,1,1,1","9,11","30,35",18,"6,8",x,
35F6NGNVM7IQ5EB9YSKU4ROVV7T7TK,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:56 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:56 GMT 2014,,,388U7OUMF702U8WRZ7ZSEH89B2V0RH,ARXQ6JB64AUJE,Submitted,Sat Apr 05 08:38:02 GMT 2014,Sat Apr 05 08:40:14 GMT 2014,Sat Apr 12 01:40:14 PDT 2014,,,,132,81% (135/166),81% (135/166),75% (89/119),2011750,Fifth,Away (right),92:24:00,"2,12,3,6,0,3,0,1,6,9,0,2,5,0","5,8","34,39",20,"10,14",x,
3EQVJH0T4ZKNY3HLB166V4DP9AOHTV,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:56 GMT 2014,3,BatchId:1481630;,3600,604800,Tue Apr 22 02:09:03 GMT 2014,,,3DBQWDE4Y6XGAHQ036ONMSZQRID5NP,ATN5M0LQEEYGU,Submitted,Tue Apr 08 08:17:21 GMT 2014,Tue Apr 08 08:20:21 GMT 2014,Tue Apr 15 01:20:21 PDT 2014,,,,180,96% (55/57),96% (55/57),96% (55/57),2011750,Sixth,Away (right),58:56:00,"0,4,1,2,0,0,8,1,1,1,5,0,0,0","2,4","19,24",23,"2,5",x,
