HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gid,Input.number,Input.side,Answer.TP,Answer.distro,Answer.long,Answer.medium,Answer.player,Answer.short,Approve,Reject
3WGCNLZJKE75D30ANM36YDFWQ8QD1E,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:45 GMT 2014,2,BatchId:1494745;,3600,2592000,Mon May 19 21:10:40 GMT 2014,,,3Z3ZLGNNSITYZZGO5FSBBPWBJHNQ3Q,A2BKNL5H4WBQT9,Submitted,Sun Apr 20 02:40:44 GMT 2014,Sun Apr 20 02:42:40 GMT 2014,Mon May 19 19:42:40 PDT 2014,,,,116,98% (321/327),98% (321/327),100% (169/169),2011836,Seventh,Home (left),63:43:00,"0,3,6,7,3,3,0,1,2,3,6,0,0","5,5","15,27",15,"14,16",x,
3L55D8AUF9WSYH5ZZFF4SU8OCTNYCX,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:45 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:45 GMT 2014,,,3WYGZ5XF3WEG8D38IP9FNBSECL5KSJ,A9FFF0ZDBFB3B,Submitted,Tue Apr 15 08:48:01 GMT 2014,Tue Apr 15 09:03:57 GMT 2014,Thu May 15 02:03:57 PDT 2014,,,,956,100% (52/52),100% (52/52),100% (37/37),2011836,Eighth,Home (left),93:24:00,"0,5,1,5,2,2,1,0,4,6,7,2,0","0,2","25,34",17,"10,19",x,
3I01FDIL6L7C2OI66Q3K3WP1IE42DK,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:45 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:45 GMT 2014,,,39K0FND3AHE7Y5HHM104HOQCFKQMAR,A1VY481LK5QTO7,Submitted,Tue Apr 15 06:46:31 GMT 2014,Tue Apr 15 06:48:31 GMT 2014,Wed May 14 23:48:31 PDT 2014,,,,120,97% (56/58),97% (56/58),100% (44/44),2011836,Ninth,Home (left),93:24:00,"3,1,4,15,0,5,3,6,0,9,7,2,5","6,7","36,44",19,"18,28",x,
30UZJB2POGB6JTZWVKZ6OU61BB735P,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:45 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:45 GMT 2014,,,3ZPPDN2SLVVVHYFZDXYL8LAJ00IE9G,A9FFF0ZDBFB3B,Submitted,Tue Apr 15 07:24:44 GMT 2014,Tue Apr 15 07:30:05 GMT 2014,Thu May 15 00:30:05 PDT 2014,,,,321,100% (52/52),100% (52/52),100% (37/37),2011836,Tenth,Home (left),63:25:00,"0,4,5,10,1,7,6,6,9,0,8,0,0","6,10","41,48",20,"9,12",x,
35U0MRQMUI6C3C7XK91BGVYBJQ4VOI,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,3JBT3HLQF81EKGM2Q98VFLBGTA8PZR,A10OJJUEG7OG9O,Submitted,Tue Apr 15 07:26:18 GMT 2014,Tue Apr 15 07:26:47 GMT 2014,Thu May 15 00:26:47 PDT 2014,,,,29,85% (41/48),85% (41/48),97% (28/29),2011836,Eleventh,Home (left),93:24:00,"0,12,8,14,2,6,8,7,9,4,0,1,3","3,9","51,62",28,"20,27",x,
38VTL6WC49C7ZWWKK5SWEO2EKC25YX,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,3LKC68YZ3A2S5L5W0MB9RHC8238WOR,A2AH0I3IAWWNX7,Submitted,Tue Apr 15 06:26:45 GMT 2014,Tue Apr 15 06:27:11 GMT 2014,Wed May 14 23:27:11 PDT 2014,,,,26,76% (19/25),76% (19/25),93% (13/14),2011836,First,Away (right),93:24:00,"0,1,1,1,0,1,1,1,0,2,0,0","4,17","2,3",13,"2,2",x,
3TCFMTM8HDNIAT2UQXJP2UOSTH212U,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,336YQZE83VDASZ50R59N9DAQN6R5M6,A3KQFVZH19T2IT,Submitted,Tue Apr 15 07:40:45 GMT 2014,Tue Apr 15 07:41:09 GMT 2014,Thu May 15 00:41:09 PDT 2014,,,,24,96% (146/152),96% (146/152),100% (92/92),2011836,Second,Away (right),93:24:00,"0,0,10,5,4,1,4,2,0,9,2,4","1,3","17,25",6,"23,27",x,
34YWR3PJ279J4KK9I30IEFZE1YVX0W,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,3TAYZSBPLL7LRXZITJ3BNF6KVLH2SD,A0017268R9SKD8U2Y3F,Submitted,Tue Apr 15 06:48:08 GMT 2014,Tue Apr 15 06:49:17 GMT 2014,Wed May 14 23:49:17 PDT 2014,,,,69,91% (67/74),91% (67/74),98% (47/48),2011836,Third,Away (right),93:24:00,"0,7,0,2,2,1,2,4,4,5,0,3","1,1","15,23",7,"14,20",x,
3RKHNXPHGVVT06XIHRZDDSFJLELKUY,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,2,BatchId:1494745;,3600,2592000,Mon May 19 21:10:39 GMT 2014,,,3II4UPYCOJ6WHRILY4YNOYINAVEQDS,A2BKNL5H4WBQT9,Submitted,Sun Apr 20 02:57:36 GMT 2014,Sun Apr 20 02:59:20 GMT 2014,Mon May 19 19:59:20 PDT 2014,,,,104,98% (321/327),98% (321/327),100% (169/169),2011836,Fourth,Away (right),93:24:00,"0,4,4,0,2,0,9,0,3,1,0,0","2,2","13,22",8,"8,16",x,
324N5FAHSWATDLMIMH9I9EH2ZLUKVN,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,378XPAWRUCCL2MRQ1M2CPVJVYB5IA6,A10OJJUEG7OG9O,Submitted,Tue Apr 15 06:32:29 GMT 2014,Tue Apr 15 06:33:38 GMT 2014,Wed May 14 23:33:38 PDT 2014,,,,69,85% (41/48),85% (41/48),97% (28/29),2011836,Fifth,Away (right),79:14:00,"0,5,2,5,0,0,2,2,2,3,1,0","0,2","10,18",11,"12,21",x,
3AXFSPQOYPX964UA4H42QDE3W26FJV,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,32VNZTT0A73JTWESI8MUQKYMTXUR4A,A2LT6KC1X51FVW,Submitted,Tue Apr 15 06:55:36 GMT 2014,Tue Apr 15 06:56:24 GMT 2014,Wed May 14 23:56:24 PDT 2014,,,,48,94% (64/68),94% (64/68),100% (45/45),2011836,Sixth,Away (right),93:24:00,"0,0,0,5,1,0,2,1,0,2,0,0","3,5","6,16",12,"2,7",x,
311HQEI8RRFMRQK84K9CQFPCHC07Z4,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:46 GMT 2014,,,3TXD01ZLD4GB9O69M2HZVVL60W1U4K,A3R31C22U2A7,Submitted,Tue Apr 15 09:17:17 GMT 2014,Tue Apr 15 09:19:53 GMT 2014,Thu May 15 02:19:53 PDT 2014,,,,156,79% (96/122),79% (96/122),97% (70/72),2011836,Seventh,Away (right),93:24:00,"0,8,5,8,7,1,0,6,8,3,3,0","5,8","17,22",14,"27,38",x,
3XDJY5RK5RK8M48FWZCX6BQNOSUU4H,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:46 GMT 2014,4,BatchId:1494745;,3600,2592000,Sat May 31 00:56:30 GMT 2014,,,3JJVG1YBEBWE98130GJEVXZWC0L5B2,A2BKNL5H4WBQT9,Submitted,Thu May 01 05:14:16 GMT 2014,Thu May 01 05:16:33 GMT 2014,Fri May 30 22:16:33 PDT 2014,,,,137,98% (321/327),98% (321/327),100% (169/169),2011836,Eighth,Away (right),93:24:00,"0,7,2,1,1,1,7,0,4,6,2,2","0,0","21,27",15,"12,16",x,
3MJ9GGZYO25E4HFUMGCIDVHVXB7A2Q,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:47 GMT 2014,2,BatchId:1494745;,3600,2592000,Sun May 18 19:33:14 GMT 2014,,,3F0BG9B9MPMP9K8XY1CV1SBTNST7YI,A14KNE5P51G6ST,Submitted,Sat Apr 19 04:00:00 GMT 2014,Sat Apr 19 04:01:45 GMT 2014,Sun May 18 21:01:45 PDT 2014,,,,105,89% (17/19),89% (17/19),100% (13/13),2011836,Ninth,Away (right),93.24,"0,2,5,7,5,0,8,1,0,0,1,1","1,2","16,28",20,"13,23",x,
3P520RYKCG5QINCFA4V7B3W1OOPU5M,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:47 GMT 2014,3,BatchId:1494745;,3600,2592000,Wed May 28 05:03:27 GMT 2014,,,32UTUBMZ7GVV72GI671RZVTVOGQBV1,A2EPRPJA681I8X,Submitted,Mon Apr 28 06:07:28 GMT 2014,Mon Apr 28 06:09:02 GMT 2014,Tue May 27 23:09:02 PDT 2014,,,,94,90% (195/217),90% (195/217),97% (138/143),2011836,Tenth,Away (right),93:24:00,"0,9,8,5,5,5,6,2,0,0,0,4","0,4","23,33",22,"21,27",x,
3D1UCPY6GF8P6BIYTI690EGSD1838R,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:47 GMT 2014,2,BatchId:1494745;,3600,2592000,Sat May 24 22:31:24 GMT 2014,,,339ANSOTR51REZ0CDDF1J9MR32QIK6,A379A6F88W2AUK,Submitted,Fri Apr 25 04:15:54 GMT 2014,Fri Apr 25 04:17:54 GMT 2014,Sat May 24 21:17:54 PDT 2014,,,,120,93% (41/44),93% (41/44),93% (41/44),2011836,Eleventh,Away (right),93:24:00,"0,1,5,4,3,0,5,2,1,1,0,0","6,9","8,15",23,"8,9",x,
385MDVINFBEBHQG5U6E2U103R5VWJ9,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,2,BatchId:1494745;,3600,2592000,Wed May 28 05:03:31 GMT 2014,,,3U088ZLJVKS724DDY19Y1GGQ4LUW09,A2EPRPJA681I8X,Submitted,Mon Apr 28 06:13:33 GMT 2014,Mon Apr 28 06:15:20 GMT 2014,Tue May 27 23:15:20 PDT 2014,,,,107,90% (195/217),90% (195/217),97% (138/143),2011832,First,Home (left),94:02:00,"0,2,0,11,0,0,9,4,1,0,1,0,0,0","7,14","18,18",1,"3,3",x,
32XN26MTXYIO4Q3K4KXU3L4RUPN0LF,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:31 GMT 2014,,,352YTHGROVC6420PM3A0CGWG6OVH42,A10OJJUEG7OG9O,Submitted,Tue Apr 15 06:24:51 GMT 2014,Tue Apr 15 06:25:44 GMT 2014,Wed May 14 23:25:44 PDT 2014,,,,53,85% (41/48),85% (41/48),97% (28/29),2011832,Second,Home (left),94:02:00,"1,0,0,10,2,7,16,6,7,5,5,0,0,1","9,12","43,44",8,"8,11",x,
3UQVX1UPFRGI34HCUEFPOP5IOPV20R,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:31 GMT 2014,,,3ZGVPD4G6TGCC8F97QHFKVCDIDSTZZ,A3KQFVZH19T2IT,Submitted,Tue Apr 15 05:41:52 GMT 2014,Tue Apr 15 05:42:13 GMT 2014,Wed May 14 22:42:13 PDT 2014,,,,21,96% (146/152),96% (146/152),100% (92/92),2011832,Third,Home (left),78:33:00,"0,0,0,0,1,1,0,2,1,0,0,0,0,0","0,1","1,3",9,"4,6",x,
359AP8GAGFJ9JX9YC6P4FHOR8UE7C5,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:31 GMT 2014,,,34J10VATJFXDP2Y7QIZYFVY02TQQIK,A2EPRPJA681I8X,Submitted,Tue Apr 15 05:46:00 GMT 2014,Tue Apr 15 05:47:02 GMT 2014,Wed May 14 22:47:02 PDT 2014,,,,62,90% (195/217),90% (195/217),97% (138/143),2011832,Fourth,Home (left),94:02:00,"5,11,2,0,4,4,16,5,3,4,12,1,0,0","12,17","46,54",13,"9,9",x,
3G5RUKN2EB2WOKUIGTW29O992OG9N1,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,2,BatchId:1494745;,3600,2592000,Sun May 18 19:33:08 GMT 2014,,,3HPZF4IVNMSVL13TPIK6HE37O3IYC0,A2HREHCX83B8NF,Submitted,Sat Apr 19 02:21:28 GMT 2014,Sat Apr 19 02:25:08 GMT 2014,Sun May 18 19:25:08 PDT 2014,,,,220,92% (133/145),92% (133/145),100% (71/71),2011832,Fifth,Home (left),92:59:00,"0,2,3,1,0,3,1,5,4,4,2,0,0,2","2,7","12,20",14,"13,14",x,
37NXA7GVSS54XR407HLJOEUHOLYLVQ,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:31 GMT 2014,,,3F0BG9B9MPMP9K8XY1CV1SBTNMY7YB,A0017268R9SKD8U2Y3F,Submitted,Tue Apr 15 05:56:40 GMT 2014,Tue Apr 15 05:58:50 GMT 2014,Wed May 14 22:58:50 PDT 2014,,,,130,91% (67/74),91% (67/74),98% (47/48),2011832,Sixth,Home (left),94:02:00,"1,4,3,1,4,0,3,5,12,5,0,0,0,1","2,4","19,27",15,"18,21",x,
3ROUCZ907ETHDSY0JXFXL343NX6OO8,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:31 GMT 2014,,,3QXNC7EIPIUWQ8055QZ6NW8F6Z690N,A2EPRPJA681I8X,Submitted,Tue Apr 15 05:47:57 GMT 2014,Tue Apr 15 05:48:48 GMT 2014,Wed May 14 22:48:48 PDT 2014,,,,51,90% (195/217),90% (195/217),97% (138/143),2011832,Seventh,Home (left),94:02:00,"13,7,1,11,2,4,0,4,3,4,1,0,0,0","16,33","30,37",16,"4,8",x,
3L7SUC0TTTT8A8L54WY93YJGUUD0MH,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,2,BatchId:1494745;,3600,2592000,Sun May 18 19:33:15 GMT 2014,,,3RRCEFRB7MBWDPX3MB04Q5TIBHNB4P,A3R31C22U2A7,Submitted,Sat Apr 19 05:15:02 GMT 2014,Sat Apr 19 05:25:28 GMT 2014,Sun May 18 22:25:28 PDT 2014,,,,626,79% (96/122),79% (96/122),97% (70/72),2011832,Eighth,Home (left),94:02:00,"0,6,1,6,3,6,5,0,6,1,5,1,0,0","5,7","24,32",20,"11,12",x,
3JU8CV4BRKBZYSA1YXSCA39TX22OPP,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:31 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:31 GMT 2014,,,3CN4LGXD5XNSQXQEW3EOYGRJWK9Y4J,A0017268R9SKD8U2Y3F,Submitted,Tue Apr 15 07:36:18 GMT 2014,Tue Apr 15 07:42:37 GMT 2014,Thu May 15 00:42:37 PDT 2014,,,,379,91% (67/74),91% (67/74),98% (47/48),2011832,Ninth,Home (left),94:02:00,"0,3,3,0,7,6,1,1,0,5,1,0,0,1","1,2","19,26",22,"8,11",x,
366FYU4PTFOCBA0WRRK89ATGZQRKEH,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:32 GMT 2014,,,3S3AMIZX3U4SNQ82TMXS4TT669KCD2,AJ11RZOXVLY0S,Submitted,Tue Apr 15 07:29:13 GMT 2014,Tue Apr 15 07:31:20 GMT 2014,Thu May 15 00:31:20 PDT 2014,,,,127,94% (47/50),94% (47/50),97% (38/39),2011832,Tenth,Home (left),94:02:00,"1,10,0,4,1,4,2,2,2,0,2,1,0,0","5,6","18,23",33,"6,8",x,
3AC6MFV69JHJKFQKHTVOHSE6VFVZHX,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:32 GMT 2014,,,37C0GNLMHF2379Z1JVKPIT1WAN76D2,A2EPRPJA681I8X,Submitted,Tue Apr 15 05:54:41 GMT 2014,Tue Apr 15 05:55:39 GMT 2014,Wed May 14 22:55:39 PDT 2014,,,,58,90% (195/217),90% (195/217),97% (138/143),2011832,Eleventh,Home (left),71:56:00,"0,6,2,6,10,1,1,4,1,2,0,0,0,0","2,3","23,37",34,"8,11",x,
3IYI9285WRZ23SA0DFE1I7T0ZPECJH,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:32 GMT 2014,,,3X66WABAJWH7MAMA2JNZHBS9DOOG3J,A2LT6KC1X51FVW,Submitted,Tue Apr 15 07:35:28 GMT 2014,Tue Apr 15 07:36:08 GMT 2014,Thu May 15 00:36:08 PDT 2014,,,,40,94% (64/68),94% (64/68),100% (45/45),2011832,First,Away (right),94:02:00,"0,5,3,0,0,1,2,1,3,1,2,2,0,0","12,25","7,8",1,"1,1",x,
3V7ICJJAZ9FTQ5Z9W8V21LYZZ7O4BB,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:32 GMT 2014,,,3NLZY2D53POFF36DBLWB7BQSJXOLQX,AJ11RZOXVLY0S,Submitted,Tue Apr 15 07:47:32 GMT 2014,Tue Apr 15 07:48:24 GMT 2014,Thu May 15 00:48:24 PDT 2014,,,,52,94% (47/50),94% (47/50),97% (38/39),2011832,Second,Away (right),94:02:00,"1,0,3,3,4,5,9,9,2,4,3,3,0,3","2,8","36,41",2,"11,14",x,
3KL228NDMULAVOWNXMAW9DESC66KGY,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:10:32 GMT 2014,,,3R6BYFZZP7BDO8XTBOO566H1J4OXF0,A2EPRPJA681I8X,Submitted,Tue Apr 15 07:23:55 GMT 2014,Tue Apr 15 07:25:12 GMT 2014,Thu May 15 00:25:12 PDT 2014,,,,77,90% (195/217),90% (195/217),97% (138/143),2011832,Third,Away (right),94:02:00,"0,3,0,3,1,5,7,3,2,0,2,1,0,1","3,4","17,24",7,"8,14",x,
3LXX8KJXPV8E65UUH8WFOD9ESYL9OG,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,2,BatchId:1494745;,3600,2592000,Wed May 28 05:03:30 GMT 2014,,,3GD6L00D3SWB4H4HQI7B6NX9BBN1MR,A2EPRPJA681I8X,Submitted,Mon Apr 28 06:30:17 GMT 2014,Mon Apr 28 06:31:25 GMT 2014,Tue May 27 23:31:25 PDT 2014,,,,68,90% (195/217),90% (195/217),97% (138/143),2011832,Fourth,Away (right),94:02:00,"0,3,4,0,2,7,3,5,3,4,0,1,0,1","3,6","24,33",8,"6,10",x,
37MQ8Z1JQDVF0ZDX2MQYGHZ202AY2O,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:10:32 GMT 2014,2,BatchId:1494745;,3600,2592000,Sun May 18 19:33:11 GMT 2014,,,3WRFBPLXRANDW23WPN0U7V16E66N36,A3R31C22U2A7,Submitted,Sat Apr 19 05:34:00 GMT 2014,Sat Apr 19 05:42:00 GMT 2014,Sun May 18 22:42:00 PDT 2014,,,,480,79% (96/122),79% (96/122),97% (70/72),2011832,Fifth,Away (right),56:08:00,"0,2,1,3,0,1,4,0,0,1,1,0,0,0","3,3","6,15",11,"4,8",x,
