HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gid,Input.number,Input.side,Answer:TP,"Answer,distro",Answer.long,"Answer,medium",Answer.player,"Answer,short",,
3WGCNLZJKE75D30ANM36YDFWPZ41DX,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3TXD01ZLD4GB9O69M2HZVVL6ZDF4U5,ATN5M0LQEEYGU,Submitted,Sat Apr 05 09:01:01 GMT 2014,Sat Apr 05 09:04:48 GMT 2014,Sat Apr 12 02:04:48 PDT 2014,,,,227,96% (55/57),96% (55/57),96% (55/57),2011758,Second,Away (right),93:15:00,"8,0,2,2,4,3,4,7,0,1,1,0,1,1","5,6","25,27",2,"4,5",,
3X4Q1O9UBGLASM612BYVAHI8WZC7OY,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3HVVDCPGTERC7I54B4FW6O3BB09TYQ,ARXQ6JB64AUJE,Submitted,Sat Apr 05 11:27:34 GMT 2014,Sat Apr 05 11:29:19 GMT 2014,Sat Apr 12 04:29:19 PDT 2014,,,,105,81% (135/166),81% (135/166),75% (89/119),2011758,Third,Away (right),82:36:00,"1,0,0,1,5,4,2,1,2,3,1,0,2,0","2,3","14,24",7,"6,8",,
3B6F54KMR1BBFSJSKCYVTC1WQ2ES1I,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3TPWUS5F890RWW8TAH2IWHIRC6VCWD,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:02:20 GMT 2014,Sat Apr 05 02:05:35 GMT 2014,Fri Apr 11 19:05:35 PDT 2014,,,,195,78% (14/18),78% (14/18),78% (14/18),2011758,Fourth,Away (right),66:11:00,"0,1,2,0,3,5,7,0,3,0,4,0,0,0","4,7","12,17",11,"9,13",,
36818Z1KV2C3PZBDQGQNW5MN2GMA3X,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3J4Q2Z4UTY2VQXICFZ3DGM78GL4QW4,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:44:43 GMT 2014,Sat Apr 05 06:47:17 GMT 2014,Fri Apr 11 23:47:17 PDT 2014,,,,154,81% (135/166),81% (135/166),75% (89/119),2011758,Fifth,Away (right),93:15:00,"0,1,6,3,0,6,6,7,5,6,8,1,0,1","11,17","30,35",14,"9,11",,
3R16PJFTS2QUJ8332L8V0OHPLSBK46,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,36W0OB37HWDM7ZOE7W0Q6C9P60JHZW,A2243K88W25QKB,Submitted,Sat Apr 05 11:22:31 GMT 2014,Sat Apr 05 11:24:10 GMT 2014,Sat Apr 12 04:24:10 PDT 2014,,,,99,92% (23/25),92% (23/25),92% (23/25),2011758,Sixth,Away (right),66:14:00,"0,2,5,6,7,0,4,2,7,2,5,0,0,0","7,8","28,33",16,"5,5",,
3YLPJ8OXX7C0382A14NKQIPRH1R4XG,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3OF2M9AATGND9PPMDH3NJ4PHYHIKZY,ARXQ6JB64AUJE,Submitted,Sat Apr 05 07:42:20 GMT 2014,Sat Apr 05 07:44:22 GMT 2014,Sat Apr 12 00:44:22 PDT 2014,,,,122,81% (135/166),81% (135/166),75% (89/119),2011758,Seventh,Away (right),93:15:00,"2,5,6,2,7,1,0,9,0,8,4,0,0,0","6,7","29,33",21,"9,10",,
3RKHNXPHGVVT06XIHRZDDSFJK5ZUK3,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,36DSNE9QZ5X6Z15XTNSU2RI0ZO5OJR,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:13:12 GMT 2014,Sat Apr 05 02:16:18 GMT 2014,Fri Apr 11 19:16:18 PDT 2014,,,,186,78% (14/18),78% (14/18),78% (14/18),2011758,Eighth,Away (right),93:15:00,"2,7,2,2,5,2,3,0,3,6,1,0,0,1","6,11","27,32",22,"1,2",,
3HY86PZXPXHA59EAJHEQ4VXHPB51EQ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3WOKGM4L71FZXV4B7FIOKM340F6O0R,A3O8YXPG1HGUH0,Submitted,Sat Apr 05 05:57:45 GMT 2014,Sat Apr 05 05:59:29 GMT 2014,Fri Apr 11 22:59:29 PDT 2014,,,,104,100% (8/8),100% (8/8),100% (8/8),2011758,Ninth,Away (right),93:15:00,"0,0,2,5,1,4,1,2,0,3,1,0,2,0","2,2","9,17",29,"10,13",,
3ZURAPD287M2BNE6ESYWMDIH1CK1F8,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:42 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:42 GMT 2014,,,34MAJL3QP4MRAUTQ7ILY8MV6M0Y430,ATN5M0LQEEYGU,Submitted,Sat Apr 05 11:12:38 GMT 2014,Sat Apr 05 11:14:45 GMT 2014,Sat Apr 12 04:14:45 PDT 2014,,,,127,96% (55/57),96% (55/57),96% (55/57),2011758,Tenth,Away (right),93:15:00,"1,0,2,3,4,3,6,2,5,0,0,1,1,0","2,7","21,26",77,"5,8",,
3421H3BM99G05U3X1V4AGHSSSVP9JS,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:42 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:42 GMT 2014,,,3DEL4X4EL6KJOZEOGEGTVROHOWMXY2,A9TF8BBJ4KOPY,Submitted,Sat Apr 05 03:39:18 GMT 2014,Sat Apr 05 03:41:39 GMT 2014,Fri Apr 11 20:41:39 PDT 2014,,,,141,70% (7/10),70% (7/10),70% (7/10),2011758,Eleventh,Away (right),93:15:00,"0,2,2,3,10,4,1,1,6,2,0,0,4,0","5,11","23,28",88,"7,8",,
3VQTAXTYN2KS73TOBEMKEPWTXBQBU0,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:40 GMT 2014,,,3OS4RQUCR9E6B5US6SWNH9Q9ZIHBFJ,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 08:30:54 GMT 2014,Sat Apr 05 08:32:31 GMT 2014,Sat Apr 12 01:32:31 PDT 2014,,,,97,95% (37/39),95% (37/39),95% (37/39),2011758,First,Home (left),93:15:00,"0,8,6,0,1,6,2,3,1,1,3,4,0,0","18,20","15,16",1,"2,2",,
36AZSFEYZ3ZSKIIOG4WPABYCBIZBVP,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:40 GMT 2014,,,3W2LOLRXLBE47Y3V309AX1NIP0QRK3,A2HREHCX83B8NF,Submitted,Sat Apr 05 02:44:40 GMT 2014,Sat Apr 05 02:47:43 GMT 2014,Fri Apr 11 19:47:43 PDT 2014,,,,183,78% (14/18),78% (14/18),78% (14/18),2011758,Second,Home (left),93:15:00,"2,0,15,1,4,1,6,3,3,3,12,0,0,2","11,12","33,39",3,"8,8",,
3IKMEYR0LVUKGUOGY7P779KR1EFK2A,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,2,BatchId:1481630;,3600,604800,Tue Apr 22 02:09:01 GMT 2014,,,3OUYGIZWR7XHIVGCMFV39M8UAPR0PJ,ARXQ6JB64AUJE,Submitted,Tue Apr 08 05:08:08 GMT 2014,Tue Apr 08 05:11:22 GMT 2014,Mon Apr 14 22:11:22 PDT 2014,,,,194,81% (135/166),81% (135/166),75% (89/119),2011758,Third,Home (left),93:15:00,"4,12,0,6,11,1,2,13,6,4,2,0, 2,0","7,7","52,56",4,"4,7",,
3HXCEECSQLS56AG9RTZC3S99K2NZYS,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:40 GMT 2014,,,3FFJ6VRIL1NP19T89K5J0P7IO6BI0U,A2BKNL5H4WBQT9,Submitted,Sat Apr 05 08:11:46 GMT 2014,Sat Apr 05 08:13:14 GMT 2014,Sat Apr 12 01:13:14 PDT 2014,,,,88,95% (37/39),95% (37/39),95% (37/39),2011758,Fourth,Home (left),48:33:00,"0,0,3,0,2,4,1,3,4,4,0,0,0,0","0,1","16,18",9,"5,5",,
3CKVGCS3PF4B83YAOTUVF7IMLA8S0F,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:40 GMT 2014,,,34T446B1C0DYO678HA9XPM9NB1RC0M,ARXQ6JB64AUJE,Submitted,Sat Apr 05 07:49:51 GMT 2014,Sat Apr 05 07:54:13 GMT 2014,Sat Apr 12 00:54:13 PDT 2014,,,,262,81% (135/166),81% (135/166),75% (89/119),2011758,Fifth,Home (left),93:15:00,"1,3,7,4,0,4,3,10,5,5,2,1,4,2","3,4","42,49",10,"6,7",,
3G3AJKPCXKRP3DSK609M9WW0J7JY4E,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:40 GMT 2014,,,35USIKEBNRFCTLQE8PYSEYDQN8S6N0,ARXQ6JB64AUJE,Submitted,Sat Apr 05 08:44:32 GMT 2014,Sat Apr 05 08:46:24 GMT 2014,Sat Apr 12 01:46:24 PDT 2014,,,,112,81% (135/166),81% (135/166),75% (89/119),2011758,Sixth,Home (left),59:55:00,"0,1,1,5,2,0,3,1,0, 4,0,0,0,0","0,0","10,14",12,"7,10",,
3I01FDIL6L7C2OI66Q3K3WP1H5JD2R,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:40 GMT 2014,,,3F1567XTNW4KE154MOTL22ZXIKLQ9G,ATN5M0LQEEYGU,Submitted,Sat Apr 05 07:40:52 GMT 2014,Sat Apr 05 07:43:17 GMT 2014,Sat Apr 12 00:43:17 PDT 2014,,,,145,96% (55/57),96% (55/57),96% (55/57),2011758,Seventh,Home (left),74:18:00,"0,1,0,1,3,1,0,4,1,6,8,0,1,0","2,4","12,17",14,"12,14",,
329E6HTMSV191CKZ273CQJPJ7SFK3L,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:40 GMT 2014,2,BatchId:1481630;,3600,604800,Wed Apr 23 01:17:55 GMT 2014,,,3TXMY6UCAENMCZC7Y83C4S05OCDQC0,ARXQ6JB64AUJE,Submitted,Wed Apr 09 05:33:29 GMT 2014,Wed Apr 09 05:41:07 GMT 2014,Tue Apr 15 22:41:07 PDT 2014,,,,458,81% (135/166),81% (135/166),75% (89/119),2011758,Eighth,Home (left),93:15:00,"1,9,13,4,5,3,2,0,5,14,9,0,2,1","9,10","50,56",16,"9,13",,
3QGHA0EA0IZ5Z7IT6E1LWDHQIR1BWZ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,36U2A8VAG1YD4ZFHHV145XGFSNCYKJ,ARXQ6JB64AUJE,Submitted,Sat Apr 05 06:38:33 GMT 2014,Sat Apr 05 06:41:25 GMT 2014,Fri Apr 11 23:41:25 PDT 2014,,,,172,81% (135/166),81% (135/166),75% (89/119),2011758,Ninth,Home (left),93:15:00,"2,0,4,2,5,2,0,11,0,5,1,2,3,0","3,6","26,28",17,"8,13",,
3J5XXLQDHLANHNEB1BHJSS00NQM3VQ,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,39ASUFLU6X6LIUXXGD4ZOOW16KTEXG,A2243K88W25QKB,Submitted,Sat Apr 05 11:20:15 GMT 2014,Sat Apr 05 11:21:26 GMT 2014,Sat Apr 12 04:21:26 PDT 2014,,,,71,92% (23/25),92% (23/25),92% (23/25),2011758,Tenth,Home (left),93:15:00,"0,2,4,3,8,2,8,5,4,0,6,3,0,0","8,10","31,42",19,"6,9",,
3I01FDIL6L7C2OI66Q3K3WP1H5J2DG,3LF081349XDS00TOYP4QOECAIPT0MU,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.04 ,Fri Apr 04 20:30:41 GMT 2014,1,BatchId:1481630;,3600,604800,Fri Apr 18 20:30:41 GMT 2014,,,3J2UYBXQQLB98PY77JWU3MHDFFI60Q,ATN5M0LQEEYGU,Submitted,Sat Apr 05 09:22:32 GMT 2014,Sat Apr 05 09:28:22 GMT 2014,Sat Apr 12 02:28:22 PDT 2014,,,,350,96% (55/57),96% (55/57),96% (55/57),2011758,Eleventh,Home (left),93:15:00,"0,8,4,1,6,1,4,9,1,6,0,2,1,2","4,6","30,37",25,"11,14",,
3TC2K6WK9F10LTMFPIS4H4B07N628D,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3300DTYQT2G19XWLUZ97UG08A0MEQ2,A3KQFVZH19T2IT,Submitted,Tue Apr 15 07:37:53 GMT 2014,Tue Apr 15 07:38:16 GMT 2014,Thu May 15 00:38:16 PDT 2014,,,,23,94% (16/17),94% (16/17),0% (0/0),2011759,Second,Away (right),94:07:00,"3,0,3,6,0,2,8,2,1,7,3,1,0,1","7,10","24,34",4,"6,7",,
30Y6N4AHYOVT68ZRLGIL44X9U6IRDM,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3LEIZ60CDJYTST6V9KCYTVB1O6KZ90,A3EREJC2NOT7JS,Submitted,Tue Apr 15 02:50:14 GMT 2014,Tue Apr 15 02:52:29 GMT 2014,Wed May 14 19:52:29 PDT 2014,,,,135,100% (2/2),100% (2/2),0% (0/0),2011759,Third,Away (right),94:07:00,"0,6,0,4,4,3,3,0,1,11,3,2,3,0","4,6","23,34",5,"13,17",,
38RHULDV9XEFMFWZCOT2I0L3EQ5WIW,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,358010RM5ES2K5JJB3T9OSKN7Y7XVJ,A14KNE5P51G6ST,Submitted,Tue Apr 15 04:36:58 GMT 2014,Tue Apr 15 04:42:00 GMT 2014,Wed May 14 21:42:00 PDT 2014,,,,302,0% (0/1),0% (0/1),0% (0/1),2011759,Fourth,Away (right),94:07:00,"3,7,1,0,9,7,0,3,2,3,1,0,0,0","6,8","23,28",6,"7,10",,
34OWYT6U3VG4AJJRJDJA4GDSGPLI9T,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3FFJ6VRIL1NP19T89K5J0P7IPPO0IS,ACWQMK8M0GVKW,Submitted,Tue Apr 15 02:44:59 GMT 2014,Tue Apr 15 02:45:36 GMT 2014,Wed May 14 19:45:36 PDT 2014,,,,37,0% (0/2),0% (0/2),0% (0/2),2011759,Fifth,Away (right),94:07:00,"0,0,6,5,0,4,0,5,3,6,2,1,0,0","0,3","19,29",10,"13,20",,
3TUOHPJXYGWCCALUBAT3LA8I23AXWY,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3JRJSWSMQHK92WQJWOXBH87X087E3Y,A2EPRPJA681I8X,Submitted,Tue Apr 15 06:13:52 GMT 2014,Tue Apr 15 06:15:04 GMT 2014,Wed May 14 23:15:04 PDT 2014,,,,72,0% (0/3),0% (0/3),0% (0/3),2011759,First,Away (right),94:07:00,"0,1,0,2,2,1,2,0,2,1,2,0,0,0","6,19","7,7",12,"0,0",,
3EFNPKWBMRN7OMDVYETU7ZAAU3V303,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3EQHHY4HQSRA0P9EG2BSW8QTRK9G53,A0017268R9SKD8U2Y3F,Submitted,Tue Apr 15 03:50:35 GMT 2014,Tue Apr 15 03:53:22 GMT 2014,Wed May 14 20:53:22 PDT 2014,,,,167,0% (0/1),0% (0/1),0% (0/1),2011759,Sixth,Away (right),94:07:00,"2,4,1,6,9,0,0,7,3,6,1,1,1,1","8,11","25,32",14,"9,14",,
385MDVINFBEBHQG5U6E2U103R5UWJ8,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3WYP994K17Q65KUSFR73VEBXSB8Y6X,ACWQMK8M0GVKW,Submitted,Tue Apr 15 03:20:37 GMT 2014,Tue Apr 15 03:22:01 GMT 2014,Wed May 14 20:22:01 PDT 2014,,,,84,0% (0/2),0% (0/2),0% (0/2),2011759,Seventh,Away (right),94:07:00,"4,6,3,3,2,0,0,0,1,7,4,3,0,2","3,6","22,28",17,"10,15",,
3UUIU9GZC44BIAXQAZ5X67AZ5AJ5T7,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3KWTYT08702QMHNFRT8890V1N1V5LY,A35FOJ3K98V4DL,Submitted,Tue Apr 15 03:52:18 GMT 2014,Tue Apr 15 03:54:21 GMT 2014,Wed May 14 20:54:21 PDT 2014,,,,123,97% (37/38),97% (37/38),0% (0/0),2011759,Eighth,Away (right),60:57:00,"0,1,1,0,6,0,1,0,3,3,2,0,0,0","1,2","9,15",23,"7,9",,
33CLA8O0MHAQ4SDNCMDBS40U6JYRFX,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3WLEIWSYHOGW1OL2IPRCJ1ZIMAUH21,A35FOJ3K98V4DL,Submitted,Tue Apr 15 03:39:11 GMT 2014,Tue Apr 15 03:44:00 GMT 2014,Wed May 14 20:44:00 PDT 2014,,,,289,97% (37/38),97% (37/38),0% (0/0),2011759,Ninth,Away (right),64:52:00,"0,0,2,0,2,0,1,0,0,1,2,0,0,0","0,0","4,8",35,"4,8",,
307L9TDWJXRA9I52ZKVSIB6N2W5N3X,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:44 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:44 GMT 2014,,,3GFK2QRXX9G6XBZEV7FAIBCHL845WW,A323DK99JBOVAY,Submitted,Tue Apr 15 07:03:29 GMT 2014,Tue Apr 15 07:04:44 GMT 2014,Thu May 15 00:04:44 PDT 2014,,,,75,0% (0/0),0% (0/0),0% (0/0),2011759,Tenth,Away (right),94:07:00,"0,9,15,3,10,12,4,4,1,0,4,4,4,1","10,13","43,52",55,"18,21",,
3OYHVNTV5SXYN1DLL5N4EMNU3SVOKN,3MCSZWKJ0Y6QIMTE7S19DNYYXHR610,Extract UEFA Champions League passing distribution data,UEFA publishes data on number of passes between players in each Champions League game. I would like data to be extracted from these PDF files.,"data collection, soccer, football, sports, transcribe, extract, transcription, numbers, easy, categorize",$0.05 ,Tue Apr 15 02:09:45 GMT 2014,1,BatchId:1494745;,3600,2592000,Thu May 15 02:09:45 GMT 2014,,,3WR9XG3T63A9BDUD9UOOL37MSLY74P,A1VY481LK5QTO7,Submitted,Tue Apr 15 06:12:04 GMT 2014,Tue Apr 15 06:14:32 GMT 2014,Wed May 14 23:14:32 PDT 2014,,,,148,0% (0/2),0% (0/2),0% (0/2),2011759,Eleventh,Away (right),94:07:00,"0,3,0,0,0,0,4,2,0,2,0,0,1,0","0,1","10,13",77,"2,8",,
